Job_Title,Company,Location,Salary_Min,Salary_Max,Description,Extracted_Skills,Longitude,Latitude,URL,Created,Experience_years,Experience_Level, Scikit_Learn,AWS,Docker,Google_Analytics,apache_airflow,azure,big_data,data_pipelines,deep_learning,etl,gcp,hadoop,java,kpi,kafka,kubernetes,machine_learning,pandas,power_bi,pytorch,python,r,sql,snowflake,spark,tableau,tensorflow,Avg_Salary,Skills
Data Engineer,Capital One,"Mc Lean, Fairfax County",107234.9,107234.9,"Senior Data Engineer (Python, AWS, Spark) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer…",[],-77.23,38.97,https://www.adzuna.com/land/ad/5084861096?se=VDgiWun97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=9BAA6866EFCB806A1AADC5B6203B977E4487105B,2025-03-10,10,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,107234.9,"['AWS', 'python', 'spark']"
Data Engineer,Capital One,"Plano, Collin County",110815.46,110815.46,"Senior Data Engineer (Python, AWS, Spark) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer…",[],-96.733343,33.060381,https://www.adzuna.com/land/ad/5084861039?se=VDgiWun97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=89C12F3484563316C13BDC96C9BF61C8BD73A875,2025-03-10,5,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,110815.46,"['AWS', 'python', 'spark']"
Data Engineer,Capital One,"Plano, Collin County",162119.34,162119.34,"Senior Data Engineer (Python, AWS, Flink) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer, you’ll have t…",[],-96.733343,33.060381,https://www.adzuna.com/land/ad/5084860184?se=VDgiWun97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=B17F89D7383FBAC3051B482B57F50009F0E55011,2025-03-10,10,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,162119.34,"['AWS', 'python']"
Data Engineer,Capital One,"Mc Lean, Fairfax County",156881.11,156881.11,"Senior Data Engineer (Python, AWS, Flink) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer, you’ll have t…",[],-77.23,38.97,https://www.adzuna.com/land/ad/5084861200?se=VDgiWun97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=0AAF2CAD36276AD6333D46E32014D29C6BE4F7EE,2025-03-10,10,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,156881.11,"['AWS', 'python']"
Data Engineer,Capital One,"Mc Lean, Fairfax County",131522.72,131522.72,"Senior Data Engineer (Python, Java, AWS) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer,…",[],-77.23,38.97,https://www.adzuna.com/land/ad/5084859967?se=VDgiWun97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=0D126A5EB74D89DC9672F22E1461D5C41EB20956,2025-03-10,8,senior,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,131522.72,"['AWS', 'java', 'python']"
Data Engineer,Capital One,"Plano, Collin County",162131.1,162131.1,"Senior Data Engineer (Python, SQL, AWS) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer, you’ll have the…",[],-96.733343,33.060381,https://www.adzuna.com/land/ad/5084860727?se=VDgiWun97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=3C593CE44CC0D12041FD7106A0D1F2B812ACE19F,2025-03-10,8,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,162131.1,"['AWS', 'python', 'sql']"
Data Engineer,Capital One,"Plano, Collin County",131129.95,131129.95,"Senior Data Engineer (Python, SQL, AWS) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer, …",[],-96.733343,33.060381,https://www.adzuna.com/land/ad/5084860733?se=VDgiWun97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=36555F988D53A87D670B47138D31D229C3F4BFA9,2025-03-10,9,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,131129.95,"['AWS', 'python', 'sql']"
Data Engineer,Trexquant Investment,"Stamford, Fairfield County",100268.98,100268.98,"Job Description Job Description Trexquant is a growing systematic fund manager with a core team of highly accomplished technologists. We apply a wide variety of statistical and machine learning techniques to build investment portfolios and trade our client assets in global equity and futures markets. With locations in the US, China and India, our global team in excess of 50 employees is comprised primarily of research professionals with advanced science, math and technology degrees who explore …",[],-73.538799,41.052959,https://www.adzuna.com/land/ad/5082888682?se=VDgiWun97xG4RvxJ6qmL_Q&utm_medium=api&utm_source=019ec8e4&v=6A8668A59461CC1615469A7BC5EA25760C39711B,2025-03-08,9,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100268.98,['machine_learning']
Data Engineer,Avance Consulting,"Parsippany, Morris County",141814.9,141814.9,"Job Description Job Description Tech stack: BigQuery ,GCP, Java any ETL tool (Informatica, Talend, DataStage), Dataflow, Dataproc • 3-5 years Experience in Data warehouse and Data lake implementation • 1-2 years of experience in Google Cloud Platform (especially Big Query). • 1-2 years of working experience in converting ETL jobs( in Informatica/Talend,/DataStage) into Dataflow or Dataproc and migrated in CI\CD pipeline • Design, develop and deliver data integration/data extraction solutions us…",[],-74.427019,40.857481,https://www.adzuna.com/land/ad/5066426127?se=Jr0qX-n97xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=EA00E63850659075CBEE1BDF1379C5D8CAB7C383,2025-02-27,13,expert,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141814.9,"['etl', 'gcp', 'java']"
Data Engineer,Capital One,"Prince, Manhattan",127006.7,127006.7,"Senior Data Engineer (Python) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer, you’ll hav…",[],-73.997412,40.725948,https://www.adzuna.com/land/ad/5084856644?se=Jr0qX-n97xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=0C19A77053F7073D7426B72608CFC09A709CD45D,2025-03-10,7,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,127006.7,['python']
Data Engineer,Capital One,"Pimmit, Fairfax County",114650.86,114650.86,"Senior Data Engineer (Python) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer, you’ll hav…",[],-77.177376,38.931639,https://www.adzuna.com/land/ad/5084856305?se=Jr0qX-n97xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=2CA17E54A1ED4FC088F137F9CFCDA1888255B53C,2025-03-10,9,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114650.86,['python']
Data Engineer,Capital One,"K-Town, Chicago",120314.97,120314.97,"Senior Data Engineer (Python) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer, you’ll hav…",[],-87.63392,41.87817,https://www.adzuna.com/land/ad/5084856289?se=Jr0qX-n97xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=5C6434E930519173170C6A27FBA038FA0036F4B9,2025-03-10,10,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,120314.97,['python']
Data Engineer,Capital One,"Capitol, Richmond",116525.45,116525.45,"Senior Data Engineer (Python) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Data Engineer, you’ll hav…",[],-77.43654,37.53947,https://www.adzuna.com/land/ad/5084856521?se=Jr0qX-n97xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=80516D31BBF86E0A1F1FF51C8C254AC2631ECFEF,2025-03-10,5,senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,116525.45,['python']
Data Engineer,Capital One,"Richmond City, Richmond County",94307.96,94307.96,"Lead Data Engineer (Python/Scala, Spark, AWS) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Lead Data…",[],-77.45,37.56,https://www.adzuna.com/land/ad/5084860669?se=Jr0qX-n97xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=26EA40627A15A7CEDBA5CAAA4609341DC432DDE5,2025-03-10,6,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,94307.96,"['AWS', 'python', 'spark']"
Data Engineer,Capital One,"Mc Lean, Fairfax County",94985.65,94985.65,"Lead Data Engineer (Python/Scala, Spark, AWS) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Lead Data…",[],-77.23,38.97,https://www.adzuna.com/land/ad/5084860616?se=Jr0qX-n97xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=98B80632E37529B0A2FA45F0822720C5596895DE,2025-03-10,8,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,94985.65,"['AWS', 'python', 'spark']"
Data Engineer,Capital One,"Plano, Collin County",98157.12,98157.12,"Lead Data Engineer (Python/Scala, Spark, AWS) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Lead Data…",[],-96.733343,33.060381,https://www.adzuna.com/land/ad/5084860860?se=Jr0qX-n97xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=C7E17AB3CFF35B7BF0046BDF9DF2E482D04A8F4F,2025-03-10,5,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,98157.12,"['AWS', 'python', 'spark']"
Data Engineer,Capital One,"Mc Lean, Fairfax County",122115.29,122115.29,"Senior Lead Data Engineering (Python, Spark, AWS) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Senio…",[],-77.23,38.97,https://www.adzuna.com/land/ad/5084860351?se=Jr0qX-n97xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=40CFD1CA2BAAF141CFAFA7ABCCA001F3D4E08468,2025-03-10,8,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,122115.29,"['AWS', 'python', 'spark']"
Data Engineer,Capital One,"Richmond City, Richmond County",121243.93,121243.93,"Senior Lead Data Engineering (Python, Spark, AWS) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Senio…",[],-77.45,37.56,https://www.adzuna.com/land/ad/5084860116?se=Jr0qX-n97xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=F0CB030D9DDDAA4C4E0140E710E810DD101AEF32,2025-03-10,10,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,121243.93,"['AWS', 'python', 'spark']"
Data Engineer,Capital One,"Mc Lean, Fairfax County",111301.81,111301.81,"Senior Data Engineer (Spark, Python, AWS, Snowflake) Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative, inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who solve real problems and meet real customer needs. We are seeking Data Engineers who are passionate about marrying data with emerging technologies. As a Capital One Da…",[],-77.23,38.97,https://www.adzuna.com/land/ad/5084859297?se=Jr0qX-n97xGwBbnwyHA-oA&utm_medium=api&utm_source=019ec8e4&v=4753F223FF1EF4A21A8A6E71A5677B0B1098F0E6,2025-03-10,9,senior,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,111301.81,"['AWS', 'python', 'snowflake', 'spark']"
